id,car_name,yr_mfr,fuel_type,kms_run,sale_price,city,times_viewed,body_type,transmission,variant,assured_buy,registered_city,registered_state,is_hot,rto,source,make,model,car_availability,total_owners,broker_quote,original_price,car_rating,ad_created_on,fitness_certificate,emi_starts_from,booking_down_pymnt,reserved,warranty_avail
7366,hyundai elantra,2019,diesel,133088,2060651,hyderabad,20380,hatchback,manual,base,False,pune,Maharashtra,False,DL02,owner,toyota,a4,sold,4,187469,1511357.19,excellent,2020-11-02 21:00:00,False,21105,164778,False,True
7367,hyundai elantra,2016,diesel,102769,599854,pune,71295,coupe,automatic,mid,False,pune,West Bengal,True,MH01,auction,hyundai,sentra,available,3,1359248,1904437.2,average,2020-11-02 22:00:00,True,75308,235400,True,False
7368,ford focus,2006,electric,66274,1988725,bangalore,16161,sedan,manual,premium,True,hyderabad,West Bengal,True,WB05,auction,hyundai,corolla,available,2,1349882,2614499.55,average,2020-11-02 23:00:00,False,27913,219551,True,True
7369,ford focus,2005,hybrid,112595,2442384,chennai,36967,coupe,automatic,top,False,mumbai,Telangana,False,KA03,auction,nissan,a4,sold,4,1112098,1480765.9,average,2020-11-03 00:00:00,True,50033,252646,False,False
7370,ford focus,2021,petrol,14567,1954709,chennai,49642,coupe,automatic,premium,False,delhi,Delhi,True,DL02,owner,honda,sentra,available,1,2041323,4721668.14,great,2020-11-03 01:00:00,False,44081,121956,False,False
7371,nissan sentra,2019,hybrid,29242,342980,pune,94733,sedan,manual,top,True,chennai,Karnataka,False,KA03,dealer,hyundai,elantra,available,4,1930664,1326582.31,poor,2020-11-03 02:00:00,True,49459,203756,False,True
7372,toyota corolla,2008,petrol,174874,642777,delhi,92245,coupe,manual,mid,False,hyderabad,West Bengal,False,TN04,owner,ford,corolla,available,2,2320001,2060577.26,poor,2020-11-03 03:00:00,True,10918,29881,True,False
7373,honda civic,2018,electric,146628,2451218,chennai,84871,coupe,automatic,top,False,delhi,Tamil Nadu,False,TS06,owner,nissan,focus,sold,4,215191,2396799.72,excellent,2020-11-03 04:00:00,True,54772,250756,True,False
7374,ford focus,2023,petrol,173689,1966591,bangalore,85337,SUV,manual,base,True,hyderabad,Karnataka,True,MH01,auction,nissan,civic,sold,3,1275980,2660950.85,excellent,2020-11-03 05:00:00,False,43769,107828,False,True
7375,nissan sentra,2014,petrol,156264,1691006,delhi,6590,coupe,manual,premium,False,delhi,Delhi,True,WB05,auction,audi,corolla,available,1,1114583,1057895.97,average,2020-11-03 06:00:00,True,23208,193474,True,True
7376,nissan sentra,2012,hybrid,77294,1110471,chennai,2712,sedan,automatic,base,False,mumbai,Telangana,False,TS06,dealer,toyota,elantra,available,2,619209,752418.16,excellent,2020-11-03 07:00:00,False,73733,62394,False,False
7377,ford focus,2023,petrol,27261,1223833,bangalore,99136,SUV,manual,premium,True,delhi,Delhi,False,DL02,auction,hyundai,focus,sold,1,1510143,2824288.55,great,2020-11-03 08:00:00,False,48061,262655,False,True
7378,ford focus,2016,hybrid,90247,2787820,mumbai,79139,hatchback,automatic,mid,False,kolkata,Tamil Nadu,True,WB05,owner,honda,sentra,available,4,1248458,3660755.68,good,2020-11-03 09:00:00,True,26996,70822,True,False
7379,nissan sentra,2011,electric,102543,2874741,hyderabad,48624,convertible,automatic,mid,True,mumbai,Karnataka,False,MH01,dealer,nissan,sentra,available,1,597297,4194984.93,poor,2020-11-03 10:00:00,False,69328,177334,True,True
7380,nissan sentra,2017,petrol,42769,1095270,pune,62854,convertible,manual,base,True,chennai,West Bengal,False,WB05,dealer,ford,sentra,available,2,749309,3556078.95,excellent,2020-11-03 11:00:00,False,50488,264528,True,True
7381,hyundai elantra,2006,hybrid,13402,561883,hyderabad,92053,hatchback,manual,premium,True,delhi,Telangana,True,TS06,owner,toyota,elantra,sold,2,1415184,3697061.21,good,2020-11-03 12:00:00,True,62056,177832,False,True
7382,toyota corolla,2010,hybrid,133003,2357364,delhi,78251,SUV,manual,mid,True,kolkata,Tamil Nadu,True,TN04,auction,nissan,3-series,sold,1,510763,1040263.48,excellent,2020-11-03 13:00:00,True,60117,98815,False,False
7383,toyota corolla,2009,petrol,6547,1350480,mumbai,51855,sedan,automatic,mid,False,kolkata,Telangana,False,WB05,dealer,ford,focus,sold,2,685256,4058549.92,poor,2020-11-03 14:00:00,True,76316,155197,False,True
7384,honda civic,2017,diesel,122381,864930,kolkata,31446,coupe,manual,mid,False,mumbai,West Bengal,False,TN04,auction,hyundai,elantra,sold,2,884563,338342.99,good,2020-11-03 15:00:00,False,28455,63741,False,True
7385,honda civic,2012,petrol,145544,2229552,bangalore,19469,coupe,manual,base,True,bangalore,Maharashtra,True,KA03,owner,honda,corolla,available,3,885518,1719875.21,good,2020-11-03 16:00:00,True,13615,115646,False,False
7386,ford focus,2010,electric,154725,201206,hyderabad,81271,convertible,automatic,base,True,mumbai,Delhi,True,TS06,dealer,honda,civic,available,1,776666,2090295.31,poor,2020-11-03 17:00:00,True,24046,48830,False,False
7387,hyundai elantra,2006,hybrid,165690,1432908,kolkata,85081,coupe,automatic,base,True,hyderabad,Tamil Nadu,False,TN04,owner,audi,civic,sold,3,1650697,3042049.95,average,2020-11-03 18:00:00,False,7129,205295,False,False
7388,toyota corolla,2022,hybrid,86989,2712578,delhi,16184,SUV,automatic,premium,True,pune,West Bengal,False,KA03,auction,honda,civic,available,4,1491294,3819413.83,excellent,2020-11-03 19:00:00,True,29561,79519,False,True
7389,ford focus,2010,diesel,161160,1750951,hyderabad,29998,convertible,automatic,premium,True,delhi,West Bengal,True,DL02,owner,bmw,a4,available,3,1167554,3467260.33,good,2020-11-03 20:00:00,False,56463,281389,False,False
7390,hyundai elantra,2023,petrol,34122,2143101,hyderabad,78702,hatchback,manual,mid,False,kolkata,Telangana,True,DL02,owner,bmw,sentra,available,2,1138752,2534682.36,good,2020-11-03 21:00:00,False,53349,121526,False,False
7391,ford focus,2007,electric,81703,1790300,bangalore,8789,hatchback,automatic,mid,True,pune,Delhi,True,TS06,owner,honda,corolla,sold,4,2466819,2025157.13,excellent,2020-11-03 22:00:00,True,73354,151486,False,False
7392,hyundai elantra,2017,diesel,10953,2575643,bangalore,98910,SUV,automatic,premium,False,bangalore,Tamil Nadu,False,WB05,owner,honda,civic,available,1,2003272,4020728.58,good,2020-11-03 23:00:00,False,49874,263278,False,True
7393,honda civic,2008,electric,41501,113788,hyderabad,40411,convertible,automatic,mid,True,bangalore,West Bengal,True,MH01,auction,hyundai,a4,sold,3,804255,2282512.05,good,2020-11-04 00:00:00,True,78772,119345,True,True
7394,honda civic,2007,petrol,19527,1455299,pune,99866,convertible,manual,base,True,delhi,Telangana,False,WB05,auction,toyota,focus,sold,1,2311796,3198507.91,excellent,2020-11-04 01:00:00,False,6970,294767,False,True
7395,hyundai elantra,2005,hybrid,96345,233035,hyderabad,44883,hatchback,manual,base,False,kolkata,Telangana,False,MH01,dealer,ford,elantra,available,4,2417116,1527335.44,poor,2020-11-04 02:00:00,False,44194,170025,False,True
7396,toyota corolla,2010,petrol,142844,343657,pune,54062,hatchback,manual,top,False,delhi,West Bengal,True,TS06,owner,toyota,elantra,available,2,2165551,3596005.31,good,2020-11-04 03:00:00,True,7816,260286,True,False
7397,hyundai elantra,2023,hybrid,7439,1475433,kolkata,2299,sedan,automatic,top,True,chennai,West Bengal,True,TN04,auction,hyundai,elantra,sold,1,1828961,1489902.02,excellent,2020-11-04 04:00:00,False,19809,59773,False,True
7398,toyota corolla,2017,hybrid,129933,2090113,bangalore,17628,convertible,manual,mid,False,delhi,Telangana,True,TN04,dealer,honda,3-series,available,3,905697,2530925.32,poor,2020-11-04 05:00:00,False,48399,174319,True,False
7399,hyundai elantra,2006,electric,60270,1649686,pune,28664,sedan,automatic,premium,True,mumbai,Karnataka,False,MH01,auction,ford,a4,sold,2,994563,3464843.46,good,2020-11-04 06:00:00,False,58215,33512,True,True
7400,hyundai elantra,2018,hybrid,46539,2196598,delhi,1216,SUV,manual,premium,False,hyderabad,Tamil Nadu,False,WB05,owner,nissan,elantra,available,3,900958,2244022.02,good,2020-11-04 07:00:00,False,23291,208041,False,True
7401,hyundai elantra,2016,electric,38658,1542777,mumbai,21137,coupe,manual,top,False,bangalore,Delhi,True,WB05,dealer,bmw,elantra,available,1,1967474,2444568.7,poor,2020-11-04 08:00:00,True,10232,160917,False,False
7402,hyundai elantra,2011,electric,54290,2214566,pune,82309,sedan,automatic,mid,True,delhi,Karnataka,True,KA03,auction,honda,3-series,available,1,1057058,3600127.33,good,2020-11-04 09:00:00,True,33962,284781,True,True
7403,ford focus,2020,electric,123694,2356478,bangalore,69935,SUV,automatic,top,False,bangalore,Tamil Nadu,False,WB05,auction,ford,a4,available,2,2233814,4353915.66,excellent,2020-11-04 10:00:00,True,18951,136036,True,True
7404,ford focus,2020,petrol,56841,1896377,kolkata,23402,coupe,automatic,base,True,delhi,Maharashtra,False,WB05,owner,toyota,elantra,sold,4,2419393,3284370.9,average,2020-11-04 11:00:00,False,40555,279995,False,False
7405,hyundai elantra,2006,petrol,157938,1029406,delhi,71034,coupe,manual,premium,True,delhi,Maharashtra,True,TS06,auction,toyota,corolla,available,2,1917228,3847342.53,great,2020-11-04 12:00:00,False,53462,50059,False,False
7406,hyundai elantra,2014,diesel,134772,616303,hyderabad,96070,sedan,manual,mid,True,hyderabad,Maharashtra,False,TN04,auction,hyundai,focus,sold,3,367581,2514386.53,excellent,2020-11-04 13:00:00,False,5376,27414,True,True
7407,nissan sentra,2011,diesel,120510,1500320,bangalore,88757,coupe,manual,mid,False,chennai,West Bengal,False,TN04,auction,honda,sentra,sold,3,812515,2394122.41,good,2020-11-04 14:00:00,True,78277,155794,True,False
7408,toyota corolla,2009,petrol,116559,930354,mumbai,46344,coupe,automatic,mid,True,bangalore,Telangana,False,TN04,owner,toyota,focus,available,2,1617153,2706723.73,average,2020-11-04 15:00:00,True,8024,114890,True,True
7409,toyota corolla,2012,petrol,142453,435572,bangalore,65904,sedan,automatic,base,False,kolkata,Maharashtra,False,MH01,owner,nissan,focus,available,1,1269581,1195669.68,excellent,2020-11-04 16:00:00,False,70933,60032,True,False
7410,hyundai elantra,2022,petrol,83522,216293,kolkata,64994,coupe,manual,base,True,delhi,Maharashtra,False,MH01,auction,audi,sentra,available,4,2000873,462021.17,excellent,2020-11-04 17:00:00,True,79198,102889,True,False
7411,hyundai elantra,2019,hybrid,157306,212085,hyderabad,3287,hatchback,manual,base,True,hyderabad,Tamil Nadu,True,DL02,dealer,bmw,civic,sold,4,156826,1085349.16,good,2020-11-04 18:00:00,True,15052,112726,True,False
7412,toyota corolla,2009,electric,74885,2602751,mumbai,50826,sedan,manual,top,False,pune,Telangana,True,DL02,owner,toyota,a4,sold,2,1515132,4055139.66,great,2020-11-04 19:00:00,True,49443,187683,True,False
7413,nissan sentra,2020,diesel,130994,950773,pune,50322,SUV,automatic,top,True,mumbai,Maharashtra,False,TS06,auction,ford,a4,available,3,1510006,3273701.27,excellent,2020-11-04 20:00:00,False,68839,284728,True,False
7414,toyota corolla,2005,diesel,49950,875089,hyderabad,7712,sedan,manual,mid,True,kolkata,Karnataka,False,KA03,owner,hyundai,3-series,available,1,292788,622107.37,poor,2020-11-04 21:00:00,False,23167,206785,False,False
7415,toyota corolla,2007,hybrid,27453,220131,kolkata,37531,convertible,manual,mid,False,hyderabad,Karnataka,False,TS06,dealer,nissan,corolla,available,2,535979,1427704.97,average,2020-11-04 22:00:00,False,51451,256575,True,False
7416,honda civic,2023,electric,23269,1407386,pune,10719,hatchback,manual,premium,True,delhi,Tamil Nadu,True,MH01,dealer,bmw,corolla,available,2,1667840,644815.97,great,2020-11-04 23:00:00,True,66405,239115,False,False
7417,ford focus,2011,electric,75911,2014561,chennai,28496,coupe,automatic,base,False,kolkata,West Bengal,True,KA03,owner,toyota,civic,available,3,1673708,4468832.91,good,2020-11-05 00:00:00,True,11646,274247,True,True
7418,hyundai elantra,2005,petrol,62365,2106937,kolkata,63569,SUV,automatic,mid,True,delhi,West Bengal,True,TN04,owner,bmw,corolla,available,1,923020,4151854.63,excellent,2020-11-05 01:00:00,True,19167,53807,True,True
7419,toyota corolla,2017,hybrid,45079,1096532,hyderabad,1686,SUV,automatic,base,False,mumbai,Tamil Nadu,True,DL02,owner,audi,focus,available,4,1005151,3838152.62,great,2020-11-05 02:00:00,True,62559,269020,False,False
7420,hyundai elantra,2005,electric,143141,405250,kolkata,43437,hatchback,manual,mid,True,chennai,West Bengal,False,TN04,dealer,honda,elantra,available,2,439798,1956852.52,great,2020-11-05 03:00:00,False,26789,132489,True,True
7421,toyota corolla,2020,petrol,186696,131571,kolkata,83237,sedan,manual,premium,True,bangalore,Telangana,True,TS06,dealer,audi,a4,sold,4,1712901,2725661.44,good,2020-11-05 04:00:00,False,71005,188538,False,True
7422,hyundai elantra,2005,electric,133109,2929216,bangalore,33039,sedan,automatic,mid,False,bangalore,Delhi,True,WB05,dealer,audi,civic,available,1,409506,4343574.72,great,2020-11-05 05:00:00,True,31169,143190,False,True
7423,hyundai elantra,2019,electric,32640,1853412,pune,9695,coupe,automatic,premium,True,hyderabad,Delhi,False,KA03,auction,hyundai,corolla,available,4,2216001,376318.35,excellent,2020-11-05 06:00:00,False,27112,184343,False,True
7424,ford focus,2011,electric,165578,2090991,delhi,88518,sedan,manual,base,False,bangalore,West Bengal,False,TS06,auction,toyota,civic,available,1,1890535,1958037.5,average,2020-11-05 07:00:00,True,40771,237789,True,False
7425,honda civic,2012,electric,133856,930391,hyderabad,2191,coupe,manual,top,False,chennai,West Bengal,False,TS06,dealer,audi,focus,sold,3,1380068,1488414.9,poor,2020-11-05 08:00:00,True,32526,194767,False,True
7426,toyota corolla,2016,diesel,132412,2525236,kolkata,13767,coupe,automatic,base,False,mumbai,Karnataka,True,WB05,owner,hyundai,corolla,sold,1,2258415,3803355.35,great,2020-11-05 09:00:00,True,44454,228293,False,True
7427,toyota corolla,2017,electric,171573,1467212,mumbai,7401,convertible,manual,mid,True,delhi,Delhi,True,WB05,owner,ford,civic,sold,3,893212,370562.81,poor,2020-11-05 10:00:00,False,62078,235260,False,False
7428,nissan sentra,2005,diesel,32334,663016,pune,43182,convertible,automatic,premium,False,delhi,Tamil Nadu,True,DL02,dealer,bmw,focus,sold,4,428076,2256232.26,excellent,2020-11-05 11:00:00,False,61786,219539,False,True
7429,toyota corolla,2010,electric,61625,1684343,bangalore,32295,SUV,automatic,mid,True,pune,Delhi,True,TN04,owner,nissan,civic,sold,2,818411,1840169.93,excellent,2020-11-05 12:00:00,False,16061,69391,True,True
7430,hyundai elantra,2017,hybrid,162720,1617837,chennai,2600,hatchback,manual,mid,True,kolkata,Tamil Nadu,False,DL02,dealer,audi,a4,available,2,945938,3175962.86,great,2020-11-05 13:00:00,True,19681,231503,True,False
7431,toyota corolla,2015,hybrid,183927,2985248,kolkata,51986,sedan,manual,base,False,delhi,West Bengal,False,WB05,owner,toyota,focus,available,2,1554443,2677979.38,average,2020-11-05 14:00:00,True,49008,181686,True,False
7432,toyota corolla,2013,electric,30702,2304521,delhi,40462,sedan,manual,premium,True,bangalore,Maharashtra,True,KA03,dealer,ford,sentra,sold,2,851230,903949.93,good,2020-11-05 15:00:00,False,61463,164890,True,False
7433,ford focus,2023,electric,22255,101723,mumbai,18409,SUV,manual,top,False,delhi,Delhi,False,KA03,dealer,honda,focus,available,1,2264782,359657.02,good,2020-11-05 16:00:00,False,71082,159747,False,True
7434,nissan sentra,2012,diesel,50134,2760873,bangalore,92155,convertible,manual,base,False,kolkata,Delhi,False,TS06,auction,audi,elantra,available,3,570659,4565247.79,poor,2020-11-05 17:00:00,True,17439,289463,True,False
7435,ford focus,2018,petrol,97337,432614,bangalore,63070,coupe,manual,mid,True,hyderabad,West Bengal,True,TN04,dealer,toyota,3-series,sold,3,377522,818663.48,average,2020-11-05 18:00:00,True,27424,68447,False,True
7436,honda civic,2012,petrol,60830,722136,pune,6014,SUV,manual,mid,True,hyderabad,Karnataka,False,KA03,dealer,toyota,3-series,sold,1,1606221,3883843.1,excellent,2020-11-05 19:00:00,False,65548,284311,False,True
7437,hyundai elantra,2021,diesel,75886,2998006,hyderabad,61013,hatchback,automatic,top,True,bangalore,Karnataka,True,DL02,dealer,audi,3-series,available,1,1383165,4384685.18,great,2020-11-05 20:00:00,False,66035,193041,True,False
7438,honda civic,2013,electric,60034,1875503,mumbai,3555,coupe,automatic,base,False,pune,West Bengal,True,TN04,owner,ford,civic,sold,3,1047769,4947692.59,good,2020-11-05 21:00:00,False,73319,298748,True,True
7439,honda civic,2012,hybrid,173709,1401293,chennai,58290,convertible,automatic,top,False,kolkata,Delhi,False,WB05,owner,nissan,civic,sold,4,2115713,266448.85,poor,2020-11-05 22:00:00,False,7602,293050,True,False
7440,honda civic,2017,electric,116108,1663959,delhi,7527,sedan,manual,mid,False,chennai,Delhi,True,TN04,owner,toyota,elantra,sold,2,1356817,2245879.34,good,2020-11-05 23:00:00,True,68718,112881,False,True
7441,nissan sentra,2010,diesel,71839,2407923,bangalore,88840,convertible,manual,top,False,kolkata,Tamil Nadu,False,MH01,owner,audi,elantra,available,4,534927,450219.13,excellent,2020-11-06 00:00:00,True,53805,273244,False,True
7442,ford focus,2021,electric,66294,872102,chennai,45741,SUV,automatic,top,False,chennai,Maharashtra,True,MH01,auction,nissan,elantra,available,1,879636,3668505.4,average,2020-11-06 01:00:00,False,19797,290080,True,False
7443,honda civic,2006,petrol,187726,330752,kolkata,35870,convertible,manual,top,False,delhi,Telangana,True,MH01,owner,honda,corolla,sold,3,1119688,4812996.68,poor,2020-11-06 02:00:00,True,56187,222640,True,True
7444,hyundai elantra,2014,petrol,153229,2907588,mumbai,55438,convertible,manual,mid,True,delhi,West Bengal,True,TN04,auction,ford,a4,available,1,2238077,4221055.71,excellent,2020-11-06 03:00:00,False,32387,228741,False,False
7445,nissan sentra,2014,electric,126855,102655,chennai,20283,hatchback,automatic,premium,False,mumbai,Tamil Nadu,False,KA03,dealer,nissan,sentra,available,4,2361280,1447765.32,excellent,2020-11-06 04:00:00,False,36961,169656,True,True
7446,ford focus,2022,petrol,19517,1248606,kolkata,57132,SUV,manual,premium,True,mumbai,Tamil Nadu,False,TN04,owner,hyundai,elantra,available,1,1542897,389429.29,average,2020-11-06 05:00:00,True,71636,133443,False,False
7447,honda civic,2019,hybrid,59525,2694717,mumbai,25660,SUV,manual,mid,False,hyderabad,Tamil Nadu,True,WB05,auction,ford,corolla,available,4,2300211,4984793.1,great,2020-11-06 06:00:00,True,56087,98134,False,False
7448,toyota corolla,2016,electric,197812,1584171,mumbai,75627,SUV,manual,base,True,bangalore,Delhi,False,WB05,dealer,toyota,sentra,sold,2,108211,1795208.78,excellent,2020-11-06 07:00:00,True,38150,24558,True,True
